Source,Target,Type,Id,Label,Weight,capacity,distance
18,43,Directed,1176,,1,-0.495055,4.527969
18,44,Directed,1177,,1,-0.495055,4.527969
18,47,Directed,1180,,1,-0.495055,4.527969
18,56,Directed,1189,,1,-0.495055,4.527969
18,57,Directed,1190,,1,-0.495055,4.527969
18,62,Directed,1195,,1,-0.495055,4.527969
18,63,Directed,1196,,1,-0.495055,4.527969
18,16,Directed,1150,,1,-0.896093,4.049939
18,19,Directed,1152,,1,-0.896093,4.049939
18,22,Directed,1155,,1,-0.896093,4.049939
18,48,Directed,1181,,1,-1.368367,3.50735
18,49,Directed,1182,,1,-1.368367,3.50735
18,50,Directed,1183,,1,-1.368367,3.50735
18,51,Directed,1184,,1,-1.368367,3.50735
18,52,Directed,1185,,1,-1.368367,3.50735
18,53,Directed,1186,,1,-1.368367,3.50735
18,54,Directed,1187,,1,-1.368367,3.50735
18,55,Directed,1188,,1,-1.368367,3.50735
18,2,Directed,1136,,1,-3.466065,2.863739
18,3,Directed,1137,,1,-3.466065,2.863739
18,6,Directed,1140,,1,-3.466065,2.863739
18,7,Directed,1141,,1,-3.466065,2.863739
18,8,Directed,1142,,1,-3.466065,2.863739
18,9,Directed,1143,,1,-3.466065,2.863739
18,10,Directed,1144,,1,-3.466065,2.863739
18,11,Directed,1145,,1,-3.466065,2.863739
18,24,Directed,1157,,1,-3.466065,2.863739
18,26,Directed,1159,,1,-3.466065,2.863739
18,28,Directed,1161,,1,-3.466065,2.863739
18,30,Directed,1163,,1,-3.466065,2.863739
18,32,Directed,1165,,1,-7.551904,2.02497
18,34,Directed,1167,,1,-7.551904,2.02497
18,46,Directed,1179,,1,-7.551904,2.02497
18,58,Directed,1191,,1,-7.551904,2.02497
18,42,Directed,1175,,1,-7.551904,2.024969
18,59,Directed,1192,,1,-7.551904,2.024969
19,60,Directed,1256,,1,1.394329,8.349163
19,0,Directed,1197,,1,0.053783,7.576742
19,4,Directed,1201,,1,0.053783,7.576742
19,12,Directed,1209,,1,0.053783,7.576742
19,14,Directed,1211,,1,0.053783,7.576742
19,56,Directed,1252,,1,0.170875,7.301131
19,62,Directed,1258,,1,0.170875,7.301131
19,20,Directed,1216,,1,0.001109,7.0147
19,48,Directed,1244,,1,-0.109418,6.716064
19,50,Directed,1246,,1,-0.109418,6.716064
19,52,Directed,1248,,1,-0.109418,6.716064
19,54,Directed,1250,,1,-0.109418,6.716064
19,2,Directed,1199,,1,-0.04441,6.403516
19,6,Directed,1203,,1,-0.04441,6.403516
19,8,Directed,1205,,1,-0.04441,6.403516
19,10,Directed,1207,,1,-0.04441,6.403516
19,36,Directed,1232,,1,-0.231339,6.074908
19,38,Directed,1234,,1,-0.231339,6.074908
19,40,Directed,1236,,1,-0.231339,6.074908
19,44,Directed,1240,,1,-0.231339,6.074908
19,58,Directed,1254,,1,-0.231339,6.074908
19,61,Directed,1257,,1,-0.231339,6.074908
19,16,Directed,1213,,1,-0.121643,5.727479
19,21,Directed,1217,,1,-0.121643,5.727479
19,22,Directed,1218,,1,-0.121643,5.727479
19,1,Directed,1198,,1,-0.304961,4.960142
19,5,Directed,1202,,1,-0.304961,4.960142
19,13,Directed,1210,,1,-0.304961,4.960142
19,15,Directed,1212,,1,-0.304961,4.960142
19,24,Directed,1220,,1,-0.304961,4.960142
19,26,Directed,1222,,1,-0.304961,4.960142
19,28,Directed,1224,,1,-0.304961,4.960142
19,30,Directed,1226,,1,-0.304961,4.960142
19,32,Directed,1228,,1,-0.495055,4.527969
19,34,Directed,1230,,1,-0.495055,4.527969
19,37,Directed,1233,,1,-0.495055,4.527969
19,39,Directed,1235,,1,-0.495055,4.527969
19,41,Directed,1237,,1,-0.495055,4.527969
19,42,Directed,1238,,1,-0.495055,4.527969
19,45,Directed,1241,,1,-0.495055,4.527969
19,46,Directed,1242,,1,-0.495055,4.527969
19,57,Directed,1253,,1,-0.495055,4.527969
19,63,Directed,1259,,1,-0.495055,4.527969
19,17,Directed,1214,,1,-0.896093,4.049939
19,18,Directed,1215,,1,-0.896093,4.049939
19,23,Directed,1219,,1,-0.896093,4.049939
19,49,Directed,1245,,1,-1.368367,3.50735
19,51,Directed,1247,,1,-1.368367,3.50735
19,53,Directed,1249,,1,-1.368367,3.50735
19,55,Directed,1251,,1,-1.368367,3.50735
19,3,Directed,1200,,1,-3.466065,2.863739
19,7,Directed,1204,,1,-3.466065,2.863739
19,9,Directed,1206,,1,-3.466065,2.863739
19,11,Directed,1208,,1,-3.466065,2.863739
19,25,Directed,1221,,1,-3.466065,2.863739
19,27,Directed,1223,,1,-3.466065,2.863739
19,29,Directed,1225,,1,-3.466065,2.863739
19,31,Directed,1227,,1,-3.466065,2.863739
19,33,Directed,1229,,1,-7.551904,2.02497
19,35,Directed,1231,,1,-7.551904,2.02497
19,47,Directed,1243,,1,-7.551904,2.02497
19,43,Directed,1239,,1,-7.551904,2.024969
19,59,Directed,1255,,1,-7.551904,2.024969
20,27,Directed,1286,,1,0.689635,9.497949
20,50,Directed,1309,,1,2.384348,8.826637
20,51,Directed,1310,,1,2.384348,8.826637
20,26,Directed,1285,,1,0.264571,8.591218
20,35,Directed,1294,,1,1.394329,8.349163
20,43,Directed,1302,,1,1.394329,8.349163
20,2,Directed,1262,,1,0.053783,7.576742
20,3,Directed,1263,,1,0.053783,7.576742
20,10,Directed,1270,,1,0.053783,7.576742
20,11,Directed,1271,,1,0.053783,7.576742
20,25,Directed,1284,,1,0.053783,7.576742
20,31,Directed,1290,,1,0.053783,7.576742
20,34,Directed,1293,,1,0.170875,7.301131
20,39,Directed,1298,,1,0.170875,7.301131
20,41,Directed,1300,,1,0.170875,7.301131
20,42,Directed,1301,,1,0.170875,7.301131
20,19,Directed,1279,,1,0.001109,7.0147
20,48,Directed,1307,,1,-0.109418,6.716064
20,49,Directed,1308,,1,-0.109418,6.716064
20,54,Directed,1313,,1,-0.109418,6.716064
20,55,Directed,1314,,1,-0.109418,6.716064
20,0,Directed,1260,,1,-0.04441,6.403516
20,1,Directed,1261,,1,-0.04441,6.403516
20,14,Directed,1274,,1,-0.04441,6.403516
20,15,Directed,1275,,1,-0.04441,6.403516
20,24,Directed,1283,,1,-0.04441,6.403516
20,30,Directed,1289,,1,-0.04441,6.403516
20,33,Directed,1292,,1,-0.231339,6.074909
20,38,Directed,1297,,1,-0.231339,6.074909
20,40,Directed,1299,,1,-0.231339,6.074909
20,47,Directed,1306,,1,-0.231339,6.074909
20,58,Directed,1317,,1,-0.231339,6.074909
20,59,Directed,1318,,1,-0.231339,6.074909
20,17,Directed,1277,,1,-0.121643,5.727479
20,18,Directed,1278,,1,-0.121643,5.727479
20,23,Directed,1282,,1,-0.121643,5.727479
20,6,Directed,1266,,1,-0.304961,4.960142
20,7,Directed,1267,,1,-0.304961,4.960142
20,8,Directed,1268,,1,-0.304961,4.960142
20,9,Directed,1269,,1,-0.304961,4.960142
20,29,Directed,1288,,1,-0.304961,4.960142
20,32,Directed,1291,,1,-0.495055,4.527969
20,37,Directed,1296,,1,-0.495055,4.527969
20,45,Directed,1304,,1,-0.495055,4.527969
20,46,Directed,1305,,1,-0.495055,4.527969
20,56,Directed,1315,,1,-0.495055,4.527969
20,57,Directed,1316,,1,-0.495055,4.527969
20,62,Directed,1321,,1,-0.495055,4.527969
20,63,Directed,1322,,1,-0.495055,4.527969
20,16,Directed,1276,,1,-0.896093,4.049939
20,21,Directed,1280,,1,-0.896093,4.049939
20,22,Directed,1281,,1,-0.896093,4.049939
20,52,Directed,1311,,1,-1.368367,3.50735
20,53,Directed,1312,,1,-1.368367,3.50735
20,4,Directed,1264,,1,-3.466065,2.863739
20,5,Directed,1265,,1,-3.466065,2.863739
20,12,Directed,1272,,1,-3.466065,2.863739
20,13,Directed,1273,,1,-3.466065,2.863739
20,28,Directed,1287,,1,-3.466065,2.863739
20,36,Directed,1295,,1,-7.551904,2.02497
20,44,Directed,1303,,1,-7.551904,2.02497
20,60,Directed,1319,,1,-7.551904,2.02497
20,61,Directed,1320,,1,-7.551904,2.024969
21,50,Directed,1372,,1,9.057432,10.52205
21,2,Directed,1325,,1,0.689635,9.497949
21,10,Directed,1333,,1,0.689635,9.497949
21,26,Directed,1348,,1,0.689635,9.497949
21,48,Directed,1370,,1,2.384348,8.826637
21,51,Directed,1373,,1,2.384348,8.826637
21,54,Directed,1376,,1,2.384348,8.826637
21,0,Directed,1323,,1,0.264571,8.591218
21,14,Directed,1337,,1,0.264571,8.591218
21,27,Directed,1349,,1,0.264571,8.591218
21,34,Directed,1356,,1,1.394329,8.349163
21,42,Directed,1364,,1,1.394329,8.349163
21,58,Directed,1380,,1,1.394329,8.349163
21,3,Directed,1326,,1,0.053783,7.576742
21,6,Directed,1329,,1,0.053783,7.576742
21,8,Directed,1331,,1,0.053783,7.576742
21,11,Directed,1334,,1,0.053783,7.576742
21,24,Directed,1346,,1,0.053783,7.576742
21,30,Directed,1352,,1,0.053783,7.576742
21,35,Directed,1357,,1,0.170875,7.301131
21,38,Directed,1360,,1,0.170875,7.301131
21,40,Directed,1362,,1,0.170875,7.301131
21,43,Directed,1365,,1,0.170875,7.301131
21,56,Directed,1378,,1,0.170875,7.301131
21,62,Directed,1384,,1,0.170875,7.301131
21,18,Directed,1341,,1,0.001109,7.0147
21,49,Directed,1371,,1,-0.109418,6.716064
21,52,Directed,1374,,1,-0.109418,6.716064
21,55,Directed,1377,,1,-0.109418,6.716064
21,1,Directed,1324,,1,-0.04441,6.403516
21,4,Directed,1327,,1,-0.04441,6.403516
21,12,Directed,1335,,1,-0.04441,6.403516
21,15,Directed,1338,,1,-0.04441,6.403516
21,25,Directed,1347,,1,-0.04441,6.403516
21,31,Directed,1353,,1,-0.04441,6.403516
21,39,Directed,1361,,1,-0.231339,6.074909
21,41,Directed,1363,,1,-0.231339,6.074909
21,32,Directed,1354,,1,-0.231339,6.074908
21,46,Directed,1368,,1,-0.231339,6.074908
21,59,Directed,1381,,1,-0.231339,6.074908
21,60,Directed,1382,,1,-0.231339,6.074908
21,16,Directed,1339,,1,-0.121643,5.727479
21,19,Directed,1342,,1,-0.121643,5.727479
21,22,Directed,1344,,1,-0.121643,5.727479
21,7,Directed,1330,,1,-0.304961,4.960142
21,9,Directed,1332,,1,-0.304961,4.960142
21,28,Directed,1350,,1,-0.304961,4.960142
21,33,Directed,1355,,1,-0.495055,4.527969
21,36,Directed,1358,,1,-0.495055,4.527969
21,44,Directed,1366,,1,-0.495055,4.527969
21,47,Directed,1369,,1,-0.495055,4.527969
21,57,Directed,1379,,1,-0.495055,4.527969
21,63,Directed,1385,,1,-0.495055,4.527969
21,17,Directed,1340,,1,-0.896093,4.049939
21,20,Directed,1343,,1,-0.896093,4.049939
21,23,Directed,1345,,1,-0.896093,4.049939
21,53,Directed,1375,,1,-1.368367,3.50735
21,5,Directed,1328,,1,-3.466065,2.863739
21,13,Directed,1336,,1,-3.466065,2.863739
21,29,Directed,1351,,1,-3.466065,2.863739
21,37,Directed,1359,,1,-7.551904,2.02497
21,45,Directed,1367,,1,-7.551904,2.02497
21,61,Directed,1383,,1,-7.551904,2.024969
22,41,Directed,1426,,1,1.394329,8.349163
22,0,Directed,1386,,1,0.053783,7.576742
22,1,Directed,1387,,1,0.053783,7.576742
22,25,Directed,1410,,1,0.053783,7.576742
22,27,Directed,1412,,1,0.053783,7.576742
22,40,Directed,1425,,1,0.170875,7.301131
22,43,Directed,1428,,1,0.170875,7.301131
22,17,Directed,1403,,1,0.001109,7.0147
22,48,Directed,1433,,1,-0.109418,6.716064
22,49,Directed,1434,,1,-0.109418,6.716064
22,50,Directed,1435,,1,-0.109418,6.716064
22,51,Directed,1436,,1,-0.109418,6.716064
22,2,Directed,1388,,1,-0.04441,6.403516
22,3,Directed,1389,,1,-0.04441,6.403516
22,24,Directed,1409,,1,-0.04441,6.403516
22,26,Directed,1411,,1,-0.04441,6.403516
22,33,Directed,1418,,1,-0.231339,6.074909
22,35,Directed,1420,,1,-0.231339,6.074909
22,42,Directed,1427,,1,-0.231339,6.074909
22,56,Directed,1441,,1,-0.231339,6.074909
22,57,Directed,1442,,1,-0.231339,6.074909
22,45,Directed,1430,,1,-0.231339,6.074908
22,16,Directed,1402,,1,-0.121643,5.727479
22,19,Directed,1405,,1,-0.121643,5.727479
22,21,Directed,1407,,1,-0.121643,5.727479
22,4,Directed,1390,,1,-0.304961,4.960142
22,5,Directed,1391,,1,-0.304961,4.960142
22,8,Directed,1394,,1,-0.304961,4.960142
22,9,Directed,1395,,1,-0.304961,4.960142
22,10,Directed,1396,,1,-0.304961,4.960142
22,11,Directed,1397,,1,-0.304961,4.960142
22,29,Directed,1414,,1,-0.304961,4.960142
22,31,Directed,1416,,1,-0.304961,4.960142
22,32,Directed,1417,,1,-0.495055,4.527969
22,34,Directed,1419,,1,-0.495055,4.527969
22,37,Directed,1422,,1,-0.495055,4.527969
22,39,Directed,1424,,1,-0.495055,4.527969
22,44,Directed,1429,,1,-0.495055,4.527969
22,47,Directed,1432,,1,-0.495055,4.527969
22,58,Directed,1443,,1,-0.495055,4.527969
22,59,Directed,1444,,1,-0.495055,4.527969
22,60,Directed,1445,,1,-0.495055,4.527969
22,61,Directed,1446,,1,-0.495055,4.527969
22,18,Directed,1404,,1,-0.896093,4.049939
22,20,Directed,1406,,1,-0.896093,4.049939
22,23,Directed,1408,,1,-0.896093,4.049939
22,52,Directed,1437,,1,-1.368367,3.50735
22,53,Directed,1438,,1,-1.368367,3.50735
22,54,Directed,1439,,1,-1.368367,3.50735
22,55,Directed,1440,,1,-1.368367,3.50735
22,6,Directed,1392,,1,-3.466065,2.863739
22,7,Directed,1393,,1,-3.466065,2.863739
22,12,Directed,1398,,1,-3.466065,2.863739
22,13,Directed,1399,,1,-3.466065,2.863739
22,14,Directed,1400,,1,-3.466065,2.863739
22,15,Directed,1401,,1,-3.466065,2.863739
22,28,Directed,1413,,1,-3.466065,2.863739
22,30,Directed,1415,,1,-3.466065,2.863739
22,36,Directed,1421,,1,-7.551904,2.02497
22,38,Directed,1423,,1,-7.551904,2.02497
22,46,Directed,1431,,1,-7.551904,2.02497
22,62,Directed,1447,,1,-7.551904,2.02497
22,63,Directed,1448,,1,-7.551904,2.02497
23,0,Directed,1449,,1,0.689635,9.497949
23,48,Directed,1496,,1,2.384348,8.826637
23,50,Directed,1498,,1,2.384348,8.826637
23,2,Directed,1451,,1,0.264571,8.591218
23,40,Directed,1488,,1,1.394329,8.349163
23,56,Directed,1504,,1,1.394329,8.349163
23,1,Directed,1450,,1,0.053783,7.576742
23,4,Directed,1453,,1,0.053783,7.576742
23,8,Directed,1457,,1,0.053783,7.576742
23,10,Directed,1459,,1,0.053783,7.576742
23,24,Directed,1472,,1,0.053783,7.576742
23,26,Directed,1474,,1,0.053783,7.576742
23,41,Directed,1489,,1,0.170875,7.301131
23,42,Directed,1490,,1,0.170875,7.301131
23,58,Directed,1506,,1,0.170875,7.301131
23,60,Directed,1508,,1,0.170875,7.301131
23,16,Directed,1465,,1,0.001109,7.0147
23,49,Directed,1497,,1,-0.109418,6.716064
23,51,Directed,1499,,1,-0.109418,6.716064
23,52,Directed,1500,,1,-0.109418,6.716064
23,54,Directed,1502,,1,-0.109418,6.716064
23,3,Directed,1452,,1,-0.04441,6.403516
23,6,Directed,1455,,1,-0.04441,6.403516
23,12,Directed,1461,,1,-0.04441,6.403516
23,14,Directed,1463,,1,-0.04441,6.403516
23,25,Directed,1473,,1,-0.04441,6.403516
23,27,Directed,1475,,1,-0.04441,6.403516
23,32,Directed,1480,,1,-0.231339,6.074909
23,34,Directed,1482,,1,-0.231339,6.074909
23,43,Directed,1491,,1,-0.231339,6.074909
23,44,Directed,1492,,1,-0.231339,6.074909
23,57,Directed,1505,,1,-0.231339,6.074909
23,62,Directed,1510,,1,-0.231339,6.074909
23,17,Directed,1466,,1,-0.121643,5.727479
23,18,Directed,1467,,1,-0.121643,5.727479
23,20,Directed,1469,,1,-0.121643,5.727479
23,5,Directed,1454,,1,-0.304961,4.960142
23,9,Directed,1458,,1,-0.304961,4.960142
23,11,Directed,1460,,1,-0.304961,4.960142
23,28,Directed,1476,,1,-0.304961,4.960142
23,30,Directed,1478,,1,-0.304961,4.960142
23,33,Directed,1481,,1,-0.495055,4.527969
23,35,Directed,1483,,1,-0.495055,4.527969
23,36,Directed,1484,,1,-0.495055,4.527969
23,38,Directed,1486,,1,-0.495055,4.527969
23,45,Directed,1493,,1,-0.495055,4.527969
23,46,Directed,1494,,1,-0.495055,4.527969
23,59,Directed,1507,,1,-0.495055,4.527969
23,61,Directed,1509,,1,-0.495055,4.527969
23,19,Directed,1468,,1,-0.896093,4.049939
23,21,Directed,1470,,1,-0.896093,4.049939
23,22,Directed,1471,,1,-0.896093,4.049939
23,53,Directed,1501,,1,-1.368367,3.50735
23,55,Directed,1503,,1,-1.368367,3.50735
23,7,Directed,1456,,1,-3.466065,2.863739
23,13,Directed,1462,,1,-3.466065,2.863739
23,15,Directed,1464,,1,-3.466065,2.863739
23,29,Directed,1477,,1,-3.466065,2.863739
23,31,Directed,1479,,1,-3.466065,2.863739
23,37,Directed,1485,,1,-7.551904,2.02497
23,39,Directed,1487,,1,-7.551904,2.02497
23,47,Directed,1495,,1,-7.551904,2.02497
23,63,Directed,1511,,1,-7.551904,2.02497
24,39,Directed,1550,,1,1.394329,8.349163
24,14,Directed,1526,,1,0.053783,7.576742
24,15,Directed,1527,,1,0.053783,7.576742
24,21,Directed,1533,,1,0.053783,7.576742
24,23,Directed,1535,,1,0.053783,7.576742
24,37,Directed,1548,,1,0.170875,7.301131
24,38,Directed,1549,,1,0.170875,7.301131
24,31,Directed,1542,,1,0.001109,7.0147
24,60,Directed,1571,,1,-0.109418,6.716064
24,61,Directed,1572,,1,-0.109418,6.716064
24,62,Directed,1573,,1,-0.109418,6.716064
24,63,Directed,1574,,1,-0.109418,6.716064
24,12,Directed,1524,,1,-0.04441,6.403516
24,13,Directed,1525,,1,-0.04441,6.403516
24,20,Directed,1532,,1,-0.04441,6.403516
24,22,Directed,1534,,1,-0.04441,6.403516
24,35,Directed,1546,,1,-0.231339,6.074909
24,36,Directed,1547,,1,-0.231339,6.074909
24,47,Directed,1558,,1,-0.231339,6.074909
24,54,Directed,1565,,1,-0.231339,6.074909
24,55,Directed,1566,,1,-0.231339,6.074909
24,45,Directed,1556,,1,-0.231339,6.074908
24,27,Directed,1538,,1,-0.121643,5.727479
24,29,Directed,1540,,1,-0.121643,5.727479
24,30,Directed,1541,,1,-0.121643,5.727479
24,4,Directed,1516,,1,-0.304961,4.960142
24,5,Directed,1517,,1,-0.304961,4.960142
24,6,Directed,1518,,1,-0.304961,4.960142
24,7,Directed,1519,,1,-0.304961,4.960142
24,10,Directed,1522,,1,-0.304961,4.960142
24,11,Directed,1523,,1,-0.304961,4.960142
24,17,Directed,1529,,1,-0.304961,4.960142
24,19,Directed,1531,,1,-0.304961,4.960142
24,33,Directed,1544,,1,-0.495055,4.527969
24,34,Directed,1545,,1,-0.495055,4.527969
24,41,Directed,1552,,1,-0.495055,4.527969
24,43,Directed,1554,,1,-0.495055,4.527969
24,44,Directed,1555,,1,-0.495055,4.527969
24,46,Directed,1557,,1,-0.495055,4.527969
24,50,Directed,1561,,1,-0.495055,4.527969
24,51,Directed,1562,,1,-0.495055,4.527969
24,52,Directed,1563,,1,-0.495055,4.527969
24,53,Directed,1564,,1,-0.495055,4.527969
24,25,Directed,1536,,1,-0.896093,4.049939
24,26,Directed,1537,,1,-0.896093,4.049939
24,28,Directed,1539,,1,-0.896093,4.049939
24,56,Directed,1567,,1,-1.368367,3.50735
24,57,Directed,1568,,1,-1.368367,3.50735
24,58,Directed,1569,,1,-1.368367,3.50735
24,59,Directed,1570,,1,-1.368367,3.50735
24,0,Directed,1512,,1,-3.466065,2.863739
24,1,Directed,1513,,1,-3.466065,2.863739
24,2,Directed,1514,,1,-3.466065,2.863739
24,3,Directed,1515,,1,-3.466065,2.863739
24,8,Directed,1520,,1,-3.466065,2.863739
24,9,Directed,1521,,1,-3.466065,2.863739
24,16,Directed,1528,,1,-3.466065,2.863739
24,18,Directed,1530,,1,-3.466065,2.863739
24,32,Directed,1543,,1,-7.551904,2.02497
24,40,Directed,1551,,1,-7.551904,2.02497
24,42,Directed,1553,,1,-7.551904,2.02497
24,48,Directed,1559,,1,-7.551904,2.02497
24,49,Directed,1560,,1,-7.551904,2.02497
25,14,Directed,1589,,1,0.689635,9.497949
25,60,Directed,1634,,1,2.384348,8.826637
25,62,Directed,1636,,1,2.384348,8.826637
25,12,Directed,1587,,1,0.264571,8.591218
25,38,Directed,1612,,1,1.394329,8.349163
25,54,Directed,1628,,1,1.394329,8.349163
25,4,Directed,1579,,1,0.053783,7.576742
25,6,Directed,1581,,1,0.053783,7.576742
25,10,Directed,1585,,1,0.053783,7.576742
25,15,Directed,1590,,1,0.053783,7.576742
25,20,Directed,1595,,1,0.053783,7.576742
25,22,Directed,1597,,1,0.053783,7.576742
25,36,Directed,1610,,1,0.170875,7.301131
25,39,Directed,1613,,1,0.170875,7.301131
25,50,Directed,1624,,1,0.170875,7.301131
25,52,Directed,1626,,1,0.170875,7.301131
25,30,Directed,1604,,1,0.001109,7.0147
25,56,Directed,1630,,1,-0.109418,6.716064
25,58,Directed,1632,,1,-0.109418,6.716064
25,61,Directed,1635,,1,-0.109418,6.716064
25,63,Directed,1637,,1,-0.109418,6.716064
25,0,Directed,1575,,1,-0.04441,6.403516
25,2,Directed,1577,,1,-0.04441,6.403516
25,8,Directed,1583,,1,-0.04441,6.403516
25,13,Directed,1588,,1,-0.04441,6.403516
25,21,Directed,1596,,1,-0.04441,6.403516
25,23,Directed,1598,,1,-0.04441,6.403516
25,37,Directed,1611,,1,-0.231339,6.074909
25,44,Directed,1618,,1,-0.231339,6.074909
25,46,Directed,1620,,1,-0.231339,6.074909
25,48,Directed,1622,,1,-0.231339,6.074909
25,55,Directed,1629,,1,-0.231339,6.074909
25,34,Directed,1608,,1,-0.231339,6.074908
25,26,Directed,1600,,1,-0.121643,5.727479
25,28,Directed,1602,,1,-0.121643,5.727479
25,31,Directed,1605,,1,-0.121643,5.727479
25,5,Directed,1580,,1,-0.304961,4.960142
25,7,Directed,1582,,1,-0.304961,4.960142
25,11,Directed,1586,,1,-0.304961,4.960142
25,16,Directed,1591,,1,-0.304961,4.960142
25,18,Directed,1593,,1,-0.304961,4.960142
25,32,Directed,1606,,1,-0.495055,4.527969
25,35,Directed,1609,,1,-0.495055,4.527969
25,40,Directed,1614,,1,-0.495055,4.527969
25,42,Directed,1616,,1,-0.495055,4.527969
25,45,Directed,1619,,1,-0.495055,4.527969
25,47,Directed,1621,,1,-0.495055,4.527969
25,51,Directed,1625,,1,-0.495055,4.527969
25,53,Directed,1627,,1,-0.495055,4.527969
25,24,Directed,1599,,1,-0.896093,4.049939
25,27,Directed,1601,,1,-0.896093,4.049939
25,29,Directed,1603,,1,-0.896093,4.049939
25,57,Directed,1631,,1,-1.368367,3.50735
25,59,Directed,1633,,1,-1.368367,3.50735
25,1,Directed,1576,,1,-3.466065,2.863739
25,3,Directed,1578,,1,-3.466065,2.863739
25,9,Directed,1584,,1,-3.466065,2.863739
25,17,Directed,1592,,1,-3.466065,2.863739
25,19,Directed,1594,,1,-3.466065,2.863739
25,33,Directed,1607,,1,-7.551904,2.02497
25,41,Directed,1615,,1,-7.551904,2.02497
25,43,Directed,1617,,1,-7.551904,2.02497
25,49,Directed,1623,,1,-7.551904,2.02497
26,21,Directed,1659,,1,0.689635,9.497949
26,60,Directed,1697,,1,2.384348,8.826637
26,61,Directed,1698,,1,2.384348,8.826637
26,20,Directed,1658,,1,0.264571,8.591218
26,37,Directed,1674,,1,1.394329,8.349163
26,45,Directed,1682,,1,1.394329,8.349163
26,4,Directed,1642,,1,0.053783,7.576742
26,5,Directed,1643,,1,0.053783,7.576742
26,12,Directed,1650,,1,0.053783,7.576742
26,13,Directed,1651,,1,0.053783,7.576742
26,17,Directed,1655,,1,0.053783,7.576742
26,23,Directed,1661,,1,0.053783,7.576742
26,36,Directed,1673,,1,0.170875,7.301131
26,39,Directed,1676,,1,0.170875,7.301131
26,41,Directed,1678,,1,0.170875,7.301131
26,44,Directed,1681,,1,0.170875,7.301131
26,29,Directed,1666,,1,0.001109,7.0147
26,56,Directed,1693,,1,-0.109418,6.716064
26,57,Directed,1694,,1,-0.109418,6.716064
26,62,Directed,1699,,1,-0.109418,6.716064
26,63,Directed,1700,,1,-0.109418,6.716064
26,0,Directed,1638,,1,-0.04441,6.403516
26,1,Directed,1639,,1,-0.04441,6.403516
26,14,Directed,1652,,1,-0.04441,6.403516
26,15,Directed,1653,,1,-0.04441,6.403516
26,16,Directed,1654,,1,-0.04441,6.403516
26,22,Directed,1660,,1,-0.04441,6.403516
26,33,Directed,1670,,1,-0.231339,6.074909
26,38,Directed,1675,,1,-0.231339,6.074909
26,40,Directed,1677,,1,-0.231339,6.074909
26,47,Directed,1684,,1,-0.231339,6.074909
26,52,Directed,1689,,1,-0.231339,6.074908
26,53,Directed,1690,,1,-0.231339,6.074908
26,25,Directed,1663,,1,-0.121643,5.727479
26,28,Directed,1665,,1,-0.121643,5.727479
26,31,Directed,1668,,1,-0.121643,5.727479
26,6,Directed,1644,,1,-0.304961,4.960142
26,7,Directed,1645,,1,-0.304961,4.960142
26,8,Directed,1646,,1,-0.304961,4.960142
26,9,Directed,1647,,1,-0.304961,4.960142
26,19,Directed,1657,,1,-0.304961,4.960142
26,32,Directed,1669,,1,-0.495055,4.527969
26,35,Directed,1672,,1,-0.495055,4.527969
26,43,Directed,1680,,1,-0.495055,4.527969
26,46,Directed,1683,,1,-0.495055,4.527969
26,48,Directed,1685,,1,-0.495055,4.527969
26,49,Directed,1686,,1,-0.495055,4.527969
26,54,Directed,1691,,1,-0.495055,4.527969
26,55,Directed,1692,,1,-0.495055,4.527969
26,24,Directed,1662,,1,-0.896093,4.049939
26,27,Directed,1664,,1,-0.896093,4.049939
26,30,Directed,1667,,1,-0.896093,4.049939
26,58,Directed,1695,,1,-1.368367,3.50735
26,59,Directed,1696,,1,-1.368367,3.50735
26,2,Directed,1640,,1,-3.466065,2.863739
26,3,Directed,1641,,1,-3.466065,2.863739
26,10,Directed,1648,,1,-3.466065,2.863739
26,11,Directed,1649,,1,-3.466065,2.863739
26,18,Directed,1656,,1,-3.466065,2.863739
26,34,Directed,1671,,1,-7.551904,2.02497
26,42,Directed,1679,,1,-7.551904,2.02497
26,50,Directed,1687,,1,-7.551904,2.02497
26,51,Directed,1688,,1,-7.551904,2.024969
27,60,Directed,1760,,1,9.057432,10.52205
27,4,Directed,1705,,1,0.689635,9.497949
27,12,Directed,1713,,1,0.689635,9.497949
27,20,Directed,1721,,1,0.689635,9.497949
27,56,Directed,1756,,1,2.384348,8.826637
27,61,Directed,1761,,1,2.384348,8.826637
27,62,Directed,1762,,1,2.384348,8.826637
27,0,Directed,1701,,1,0.264571,8.591218
27,14,Directed,1715,,1,0.264571,8.591218
27,21,Directed,1722,,1,0.264571,8.591218
27,36,Directed,1736,,1,1.394329,8.349163
27,44,Directed,1744,,1,1.394329,8.349163
27,52,Directed,1752,,1,1.394329,8.349163
27,5,Directed,1706,,1,0.053783,7.576742
27,6,Directed,1707,,1,0.053783,7.576742
27,8,Directed,1709,,1,0.053783,7.576742
27,13,Directed,1714,,1,0.053783,7.576742
27,16,Directed,1717,,1,0.053783,7.576742
27,22,Directed,1723,,1,0.053783,7.576742
27,37,Directed,1737,,1,0.170875,7.301131
27,38,Directed,1738,,1,0.170875,7.301131
27,40,Directed,1740,,1,0.170875,7.301131
27,45,Directed,1745,,1,0.170875,7.301131
27,48,Directed,1748,,1,0.170875,7.301131
